id workload_type submission_time scheduled_by num_tasks cpus_per_task mem_per_task estimated_task_duration queue_time_till_first_scheduled queue_time_till_fully_scheduled makespan data_center_utilization_at_submission on_machines off_machines shutting_down_machines turning_on_machines
44105 Batch 94794.56 OmegaBatch-2 515 0.30 0.50 54.17 0.0000 0.0000 159.17 0.2943 1000 0 0 0
44106 Batch 94875.10 OmegaBatch-3 110 0.30 0.50 155.15 0.0000 0.0000 155.15 0.2943 1000 0 0 0
44107 Batch 95105.83 OmegaBatch-4 299 0.30 0.50 120.86 0.0000 0.0000 182.66 0.2683 1000 0 0 0
44108 Batch 95110.15 OmegaBatch-1 51 0.30 0.50 149.55 0.0000 0.0000 149.55 0.2683 1000 0 0 0
44109 Batch 95194.02 OmegaBatch-2 1141 0.30 0.50 84.28 0.0000 0.0000 314.48 0.2721 1000 0 0 0
44110 Batch 95280.37 OmegaBatch-3 53 0.30 0.50 196.94 0.0000 0.0000 196.94 0.2907 1000 0 0 0
44111 Batch 95328.03 OmegaBatch-4 391 0.30 0.50 89.70 0.0000 0.0000 89.70 0.2947 1000 0 0 0
44112 Batch 95624.48 OmegaBatch-1 102 0.30 0.50 2.91 0.0000 0.0000 2.91 0.2683 1000 0 0 0
44113 Batch 95633.03 OmegaBatch-2 81 0.30 0.50 2.27 20.3868 20.3868 2.27 0.2683 1000 0 0 0
44114 Batch 95634.07 OmegaBatch-3 362 0.30 0.50 8.97 0.0000 0.0000 83.37 0.2683 1000 0 0 0
44115 Batch 95734.58 OmegaBatch-4 1201 0.30 0.50 27.82 0.0000 0.0000 27.82 0.3538 1000 0 0 0
44116 Batch 95764.55 OmegaBatch-1 83 0.30 0.50 61.36 0.0000 0.0000 79.96 0.2683 1000 0 0 0
44117 Batch 95857.19 OmegaBatch-2 252 0.30 0.50 26.32 0.0000 0.0000 26.32 0.2745 1000 0 0 0
44118 Batch 95867.76 OmegaBatch-3 42 0.30 0.50 0.38 0.0000 0.0000 0.38 0.2683 1000 0 0 0
44119 Batch 95869.58 OmegaBatch-4 111 0.30 0.50 13.86 106.1938 106.1938 13.86 0.2683 1000 0 0 0
44120 Batch 95961.84 OmegaBatch-1 21 0.30 0.50 87.92 0.0000 0.0000 87.92 0.2716 1000 0 0 0
44121 Batch 95971.32 OmegaBatch-2 336 0.30 0.50 67.29 0.0000 0.0000 67.29 0.2732 1000 0 0 0
44122 Batch 96142.40 OmegaBatch-3 279 0.30 0.50 230.39 0.0000 0.0000 288.19 0.2716 1000 0 0 0
44123 Batch 96150.44 OmegaBatch-4 51 0.30 0.50 17.16 0.0000 0.0000 17.16 0.2716 1000 0 0 0
44124 Batch 96159.63 OmegaBatch-1 14 0.30 0.50 92.89 0.0000 0.0000 92.89 0.2716 1000 0 0 0
44125 Batch 96160.73 OmegaBatch-2 127 0.30 0.50 9.29 0.0000 0.0000 9.29 0.2716 1000 0 0 0
44126 Batch 96347.14 OmegaBatch-3 135 0.30 0.50 269.68 0.0000 0.0000 269.68 0.2926 1000 0 0 0
44127 Batch 96347.62 OmegaBatch-4 571 0.30 0.50 69.93 0.0000 110.2000 528.73 0.2926 1000 0 0 0
44128 Batch 96348.21 OmegaBatch-1 286 0.30 0.50 143.42 0.0000 0.0000 202.62 0.2926 1000 0 0 0
44129 Batch 96585.89 OmegaBatch-2 145 0.30 0.50 46.34 0.0000 0.0000 77.34 0.3032 1000 0 0 0
44130 Batch 96585.91 OmegaBatch-3 31 0.30 0.50 33.65 0.0000 0.0000 33.65 0.3032 1000 0 0 0
44131 Batch 96592.03 OmegaBatch-4 551 0.30 0.50 37.37 103.1924 103.1924 37.37 0.3047 1000 0 0 0
44132 Batch 96646.68 OmegaBatch-1 175 0.30 0.50 14.12 0.0000 0.0000 51.12 0.2731 1000 0 0 0
44133 Batch 96928.87 OmegaBatch-2 116 0.30 0.50 157.42 0.0000 0.0000 182.62 0.3160 1000 0 0 0
44134 Batch 96930.74 OmegaBatch-3 41 0.30 0.50 255.48 0.0000 0.0000 255.48 0.3160 1000 0 0 0
44135 Batch 96975.06 OmegaBatch-4 29 0.30 0.50 319.56 0.0000 0.0000 327.36 0.3190 1000 0 0 0
44136 Batch 97931.76 OmegaBatch-1 15 0.30 0.50 155.75 0.0000 0.0000 155.75 0.2736 1000 0 0 0
44137 Batch 98092.34 OmegaBatch-2 313 0.30 0.50 30.11 0.0000 0.0000 30.11 0.2736 1000 0 0 0
44138 Batch 98095.06 OmegaBatch-3 84 0.30 0.50 9.17 0.0000 0.0000 9.17 0.2736 1000 0 0 0
44139 Batch 98138.79 OmegaBatch-4 152 0.30 0.50 14.84 0.0000 0.0000 47.24 0.2723 1000 0 0 0
44140 Batch 98203.55 OmegaBatch-1 15 0.30 0.50 166.09 0.0000 0.0000 166.09 0.2837 1000 0 0 0
44141 Batch 98382.84 OmegaBatch-2 127 0.30 0.50 2.68 0.0000 0.0000 2.68 0.2650 1000 0 0 0
44142 Batch 98417.77 OmegaBatch-3 437 0.30 0.50 22.17 0.0000 0.0000 111.57 0.2650 1000 0 0 0
44143 Batch 98444.11 OmegaBatch-4 154 0.30 0.50 121.17 0.0000 0.0000 121.17 0.2650 1000 0 0 0
44144 Batch 98704.87 OmegaBatch-1 315 0.30 0.50 212.32 0.0000 0.0000 212.32 0.2650 1000 0 0 0
44145 Batch 98941.57 OmegaBatch-2 67 0.30 0.50 19.74 0.0000 0.0000 19.74 0.2852 1000 0 0 0
44146 Batch 98943.44 OmegaBatch-3 319 0.30 0.50 24.88 0.0000 0.0000 24.88 0.2852 1000 0 0 0
44147 Batch 99527.15 OmegaBatch-4 29 0.30 0.50 16.02 0.0000 0.0000 16.02 0.2616 1000 0 0 0
44148 Batch 99531.52 OmegaBatch-1 14 0.30 0.50 9.73 0.0000 0.0000 9.73 0.2616 1000 0 0 0
44149 Batch 99536.88 OmegaBatch-2 98 0.30 0.50 67.29 0.0000 0.0000 67.29 0.2648 1000 0 0 0
44150 Batch 99537.86 OmegaBatch-3 9 0.30 0.50 18.27 0.0000 0.0000 18.27 0.2648 1000 0 0 0
44151 Batch 99539.72 OmegaBatch-4 133 0.30 0.50 23.80 0.0000 0.0000 52.40 0.2648 1000 0 0 0
44152 Batch 99848.03 OmegaBatch-1 154 0.30 0.50 204.63 0.0000 0.0000 204.63 0.2616 1000 0 0 0
44153 Batch 99850.45 OmegaBatch-2 325 0.30 0.50 54.49 0.0000 0.0000 121.49 0.2616 1000 0 0 0
44154 Batch 100431.83 OmegaBatch-3 68 0.30 0.50 2.10 0.0000 0.0000 2.10 0.2581 1000 0 0 0
44155 Batch 100440.94 OmegaBatch-4 243 0.30 0.50 49.73 0.0000 0.0000 49.73 0.2581 1000 0 0 0
44156 Batch 100465.81 OmegaBatch-1 303 0.30 0.50 51.42 0.0000 0.0000 114.02 0.2581 1000 0 0 0
44157 Batch 100569.50 OmegaBatch-2 365 0.30 0.50 45.02 0.0000 0.0000 45.02 0.2581 1000 0 0 0
44158 Batch 101063.62 OmegaBatch-3 78 0.30 0.50 102.46 0.0000 0.0000 102.46 0.2581 1000 0 0 0
44159 Batch 101108.45 OmegaBatch-4 154 0.30 0.50 44.04 0.0000 0.0000 44.04 0.2640 1000 0 0 0
44160 Batch 101108.47 OmegaBatch-1 201 0.30 0.50 217.46 0.0000 0.0000 259.66 0.2640 1000 0 0 0
44161 Batch 101193.20 OmegaBatch-2 965 0.30 0.50 58.02 0.0000 0.0000 58.02 0.2732 1000 0 0 0
44162 Batch 101208.03 OmegaBatch-3 288 0.30 0.50 31.27 0.0000 0.0000 31.27 0.2732 1000 0 0 0
44163 Batch 101241.20 OmegaBatch-4 143 0.30 0.50 48.19 0.0000 0.0000 78.79 0.2732 1000 0 0 0
44164 Batch 101508.19 OmegaBatch-1 86 0.30 0.50 69.84 0.0000 0.0000 69.84 0.2581 1000 0 0 0
44165 Batch 101603.17 OmegaBatch-2 169 0.30 0.50 33.51 0.0000 0.0000 33.51 0.2581 1000 0 0 0
44166 Batch 101605.82 OmegaBatch-3 238 0.30 0.50 330.02 0.0000 0.0000 379.62 0.2581 1000 0 0 0
44167 Batch 101708.14 OmegaBatch-4 129 0.30 0.50 538.63 0.0000 0.0000 566.43 0.2760 1000 0 0 0
44168 Batch 101709.14 OmegaBatch-1 33 0.30 0.50 80.76 0.0000 0.0000 80.76 0.2760 1000 0 0 0
44169 Batch 102968.96 OmegaBatch-2 43 0.30 0.50 62.62 0.0000 0.0000 62.62 0.2581 1000 0 0 0
44170 Batch 102976.43 OmegaBatch-3 6 0.30 0.50 133.22 0.0000 0.0000 133.22 0.2581 1000 0 0 0
44171 Batch 102983.01 OmegaBatch-4 119 0.30 0.50 23.39 0.0000 0.0000 23.39 0.2618 1000 0 0 0
44172 Batch 103009.50 OmegaBatch-1 17 0.30 0.50 235.79 0.0000 0.0000 235.79 0.2707 1000 0 0 0
44173 Batch 103009.50 OmegaBatch-2 238 0.30 0.50 78.54 0.0000 0.0000 128.14 0.2707 1000 0 0 0
44174 Batch 103015.57 OmegaBatch-3 90 0.30 0.50 137.65 0.0000 0.0000 137.65 0.2720 1000 0 0 0
44175 Batch 103162.50 OmegaBatch-4 31 0.30 0.50 203.21 0.0000 0.0000 203.21 0.2840 1000 0 0 0
44176 Batch 103174.63 OmegaBatch-1 7 0.30 0.50 74.38 0.0000 0.0000 74.38 0.2796 1000 0 0 0
44177 Batch 103174.65 OmegaBatch-2 253 0.30 0.50 259.61 0.0000 0.0000 259.61 0.2796 1000 0 0 0
44178 Batch 103372.01 OmegaBatch-3 564 0.30 0.50 6.13 0.0000 0.0000 6.13 0.2794 1000 0 0 0
44179 Batch 103797.24 OmegaBatch-4 170 0.30 0.50 54.16 0.0000 0.0000 54.16 0.2581 1000 0 0 0
44180 Batch 103855.04 OmegaBatch-1 108 0.30 0.50 624.06 0.0000 0.0000 647.66 0.2709 1000 0 0 0
44181 Batch 103855.91 OmegaBatch-2 64 0.30 0.50 241.20 0.0000 0.0000 241.20 0.2709 1000 0 0 0
44182 Batch 103865.76 OmegaBatch-3 53 0.30 0.50 45.90 0.0000 0.0000 58.50 0.2709 1000 0 0 0
44183 Batch 104174.45 OmegaBatch-4 109 0.30 0.50 146.39 0.0000 0.0000 146.39 0.2662 1000 0 0 0
44184 Batch 104196.24 OmegaBatch-1 37 0.30 0.50 30.89 0.0000 0.0000 30.89 0.2662 1000 0 0 0
44185 Batch 104197.93 OmegaBatch-2 4 0.30 0.50 167.40 0.0000 0.0000 167.40 0.2744 1000 0 0 0
44186 Batch 104343.81 OmegaBatch-3 360 0.30 0.50 179.53 0.0000 0.0000 179.53 0.2665 1000 0 0 0
44187 Batch 104479.36 OmegaBatch-4 184 0.30 0.50 190.03 0.0000 0.0000 190.03 0.2932 1000 0 0 0
44188 Batch 104607.70 OmegaBatch-1 733 0.30 0.50 22.39 0.0000 130.6000 747.39 0.2719 1000 0 0 0
44189 Batch 104697.23 OmegaBatch-2 110 0.30 0.50 242.70 0.0000 0.0000 242.70 0.2719 1000 0 0 0
44190 Batch 104789.79 OmegaBatch-3 108 0.30 0.50 127.61 0.0000 0.0000 127.61 0.2664 1000 0 0 0
44191 Batch 104845.32 OmegaBatch-4 358 0.30 0.50 46.31 0.0000 0.0000 46.31 0.2745 1000 0 0 0
44192 Batch 104874.53 OmegaBatch-1 74 0.30 0.50 48.14 29.3780 175.9780 211.54 0.2745 1000 0 0 0
44193 Batch 104961.42 OmegaBatch-2 590 0.30 0.50 100.73 0.0000 0.0000 340.73 0.2932 1000 0 0 0
44194 Batch 104963.40 OmegaBatch-3 280 0.30 0.50 65.17 0.0000 0.0000 65.17 0.2850 1000 0 0 0
44195 Batch 105045.64 OmegaBatch-4 93 0.30 0.50 0.06 0.0000 0.0000 0.06 0.2791 1000 0 0 0
44196 Batch 105046.15 OmegaBatch-1 500 0.30 0.50 133.77 36.9531 36.9531 133.77 0.2791 1000 0 0 0
44197 Batch 105423.02 OmegaBatch-2 447 0.30 0.50 101.82 0.0000 0.0000 101.82 0.2581 1000 0 0 0
44198 Batch 105909.53 OmegaBatch-3 55 0.30 0.50 0.53 0.0000 0.0000 0.53 0.2581 1000 0 0 0
44199 Batch 105953.64 OmegaBatch-4 324 0.30 0.50 212.22 0.0000 0.0000 212.22 0.2581 1000 0 0 0
44200 Batch 106220.97 OmegaBatch-1 267 0.30 0.50 27.46 0.0000 0.0000 27.46 0.2824 1000 0 0 0
44201 Batch 106314.27 OmegaBatch-2 130 0.30 0.50 55.05 0.0000 0.0000 55.05 0.2581 1000 0 0 0
44202 Batch 106320.54 OmegaBatch-3 151 0.30 0.50 234.04 0.0000 0.0000 266.24 0.2581 1000 0 0 0
44203 Batch 106386.35 OmegaBatch-4 774 0.30 0.50 236.44 0.0000 0.0000 236.44 0.2792 1000 0 0 0
44204 Batch 106622.76 OmegaBatch-1 207 0.30 0.50 160.76 0.0000 0.0000 160.76 0.3162 1000 0 0 0
44205 Batch 106624.98 OmegaBatch-2 106 0.30 0.50 3.47 0.0000 0.0000 3.47 0.3162 1000 0 0 0
44206 Batch 106915.14 OmegaBatch-3 274 0.30 0.50 214.22 0.0000 0.0000 214.22 0.2581 1000 0 0 0
44207 Batch 106915.27 OmegaBatch-4 598 0.30 0.50 18.23 0.0000 0.0000 139.83 0.2581 1000 0 0 0
44208 Batch 107227.45 OmegaBatch-1 132 0.30 0.50 9.43 0.0000 0.0000 37.83 0.2581 1000 0 0 0
44209 Batch 107230.05 OmegaBatch-2 112 0.30 0.50 276.96 0.0000 0.0000 276.96 0.2581 1000 0 0 0
44210 Batch 107398.15 OmegaBatch-3 161 0.30 0.50 59.61 0.0000 0.0000 59.61 0.2665 1000 0 0 0
44211 Batch 107583.24 OmegaBatch-4 717 0.30 0.50 16.17 0.0000 0.0000 161.57 0.2581 1000 0 0 0
44212 Batch 107690.08 OmegaBatch-1 63 0.30 0.50 36.80 0.0000 0.0000 36.80 0.2581 1000 0 0 0
44213 Batch 107719.99 OmegaBatch-2 197 0.30 0.50 88.83 0.0000 0.0000 88.83 0.2629 1000 0 0 0
44214 Batch 108094.86 OmegaBatch-3 52 0.30 0.50 14.77 0.0000 0.0000 14.77 0.2581 1000 0 0 0
44215 Batch 108278.93 OmegaBatch-4 24 0.30 0.50 23.59 0.0000 0.0000 23.59 0.2581 1000 0 0 0
44216 Batch 108459.54 OmegaBatch-1 89 0.30 0.50 37.60 0.0000 0.0000 37.60 0.2581 1000 0 0 0
44217 Batch 108471.80 OmegaBatch-2 3 0.30 0.50 40.31 0.0000 0.0000 40.31 0.2581 1000 0 0 0
44218 Batch 108486.43 OmegaBatch-3 26 0.30 0.50 55.73 0.0000 0.0000 55.73 0.2650 1000 0 0 0
44219 Batch 108981.21 OmegaBatch-4 2 0.30 0.50 46.63 0.0000 0.0000 46.63 0.2581 1000 0 0 0
44220 Batch 108990.49 OmegaBatch-1 176 0.30 0.50 214.28 0.0000 0.0000 214.28 0.2583 1000 0 0 0
44221 Batch 109532.78 OmegaBatch-2 90 0.30 0.50 34.32 0.0000 0.0000 34.32 0.2581 1000 0 0 0
44222 Batch 109537.18 OmegaBatch-3 243 0.30 0.50 44.54 0.0000 0.0000 44.54 0.2581 1000 0 0 0
44223 Batch 110475.87 OmegaBatch-4 175 0.30 0.50 65.86 0.0000 0.0000 65.86 0.2581 1000 0 0 0
44224 Batch 110477.68 OmegaBatch-1 18 0.30 0.50 133.41 0.0000 0.0000 133.41 0.2581 1000 0 0 0
44225 Batch 110497.67 OmegaBatch-2 14 0.30 0.50 141.66 0.0000 0.0000 141.66 0.2595 1000 0 0 0
44226 Batch 110497.72 OmegaBatch-3 302 0.30 0.50 7.80 0.0000 0.0000 70.20 0.2595 1000 0 0 0
44227 Batch 110506.41 OmegaBatch-4 109 0.30 0.50 27.64 5.4538 5.4538 27.64 0.2605 1000 0 0 0
44228 Batch 110816.57 OmegaBatch-1 371 0.30 0.50 32.51 0.0000 0.0000 32.51 0.2581 1000 0 0 0
44229 Batch 111253.63 OmegaBatch-2 58 0.30 0.50 219.65 0.0000 0.0000 219.65 0.2581 1000 0 0 0
44230 Batch 111253.63 OmegaBatch-3 242 0.30 0.50 79.17 0.0000 0.0000 129.57 0.2581 1000 0 0 0
44231 Batch 111339.61 OmegaBatch-4 40 0.30 0.50 67.91 0.0000 0.0000 67.91 0.2625 1000 0 0 0
44232 Batch 111562.42 OmegaBatch-1 44 0.30 0.50 63.93 0.0000 0.0000 63.93 0.2581 1000 0 0 0
44233 Batch 111565.32 OmegaBatch-2 450 0.30 0.50 61.76 0.0000 0.0000 61.76 0.2581 1000 0 0 0
44234 Batch 111638.17 OmegaBatch-3 140 0.30 0.50 22.77 0.0000 0.0000 52.77 0.2581 1000 0 0 0
44235 Batch 111758.16 OmegaBatch-4 27 0.30 0.50 88.43 0.0000 0.0000 88.43 0.2581 1000 0 0 0
44236 Batch 111762.50 OmegaBatch-1 106 0.30 0.50 65.86 0.0000 0.0000 65.86 0.2581 1000 0 0 0
44237 Batch 111767.87 OmegaBatch-2 101 0.30 0.50 38.44 0.0000 0.0000 60.64 0.2602 1000 0 0 0
44238 Batch 114682.45 OmegaBatch-3 249 0.30 0.50 334.96 0.0000 0.0000 334.96 0.2581 1000 0 0 0
44239 Batch 114796.07 OmegaBatch-4 103 0.30 0.50 63.77 0.0000 0.0000 63.77 0.2768 1000 0 0 0
44240 Batch 116143.86 OmegaBatch-1 307 0.30 0.50 22.66 0.0000 0.0000 22.66 0.2581 1000 0 0 0
44241 Batch 116294.67 OmegaBatch-2 384 0.30 0.50 71.11 0.0000 0.0000 71.11 0.2581 1000 0 0 0
44242 Batch 116302.47 OmegaBatch-3 9 0.30 0.50 49.94 0.0000 0.0000 49.94 0.2581 1000 0 0 0
44243 Batch 116585.38 OmegaBatch-4 57 0.30 0.50 598.07 0.0000 0.0000 598.07 0.2581 1000 0 0 0
44244 Batch 116585.58 OmegaBatch-1 166 0.30 0.50 54.62 0.0000 0.0000 125.02 0.2581 1000 0 0 0
44245 Batch 116610.40 OmegaBatch-2 95 0.30 0.50 61.45 0.0000 0.0000 61.45 0.2624 1000 0 0 0
44246 Batch 117727.18 OmegaBatch-3 509 0.30 0.50 127.60 0.0000 0.0000 127.60 0.2581 1000 0 0 0
44247 Batch 118247.11 OmegaBatch-4 344 0.30 0.50 23.44 0.0000 0.0000 23.44 0.2581 1000 0 0 0
44248 Batch 118687.87 OmegaBatch-1 1 0.30 0.50 210.85 0.0000 0.0000 210.85 0.2581 1000 0 0 0
44249 Batch 118706.28 OmegaBatch-2 31 0.30 0.50 60.73 0.0000 0.0000 60.73 0.2582 1000 0 0 0
44250 Batch 119458.33 OmegaBatch-3 315 0.30 0.50 105.02 0.0000 81.6000 316.62 0.2581 1000 0 0 0
44251 Batch 119458.33 OmegaBatch-4 642 0.30 0.50 7.66 0.0000 1358.4000 1887.66 0.2581 1000 0 0 0
44252 Batch 119461.17 OmegaBatch-1 48 0.30 0.50 130.52 0.0000 0.0000 130.52 0.2581 1000 0 0 0
44253 Batch 119499.44 OmegaBatch-2 189 0.30 0.50 55.35 0.0000 59.8000 154.95 0.2617 1000 0 0 0
44254 Batch 119502.29 OmegaBatch-3 140 0.30 0.50 29.92 20.0380 175.0380 244.92 0.2617 1000 0 0 0
44255 Batch 119502.94 OmegaBatch-4 292 0.30 0.50 36.05 84.7974 1087.9974 1160.05 0.2617 1000 0 0 0
44256 Batch 119502.97 OmegaBatch-1 165 0.30 0.50 14.45 0.0000 0.0000 14.45 0.2617 1000 0 0 0
44257 Batch 119516.78 OmegaBatch-2 299 0.30 0.50 18.74 21.4541 69.4541 128.54 0.2617 1000 0 0 0
44258 Batch 119528.42 OmegaBatch-3 18 0.30 0.50 22.99 86.9074 86.9074 22.99 0.2617 1000 0 0 0
44259 Batch 119532.87 OmegaBatch-4 46 0.30 0.50 50.29 114.2639 114.2639 50.29 0.2617 1000 0 0 0
44260 Batch 119543.32 OmegaBatch-1 220 0.30 0.50 30.09 0.0000 0.0000 30.09 0.2741 1000 0 0 0
44261 Batch 119586.73 OmegaBatch-2 46 0.30 0.50 269.96 51.1114 51.1114 269.96 0.2617 1000 0 0 0
44262 Batch 119592.83 OmegaBatch-3 100 0.30 0.50 40.60 56.1006 151.5006 158.00 0.2782 1000 0 0 0
44263 Batch 119593.35 OmegaBatch-4 428 0.30 0.50 59.08 193.3817 1652.5817 1781.08 0.2782 1000 0 0 0
44264 Batch 119599.58 OmegaBatch-1 402 0.30 0.50 125.05 0.0000 503.8000 876.05 0.2782 1000 0 0 0
44265 Batch 119600.28 OmegaBatch-2 233 0.30 0.50 147.13 108.5587 475.1587 610.93 0.2782 1000 0 0 0
44266 Batch 119630.67 OmegaBatch-3 12 0.30 0.50 13.91 103.2653 103.2653 13.91 0.2595 1000 0 0 0
44267 Batch 119631.37 OmegaBatch-4 522 0.30 0.50 202.82 241.9626 868.5626 935.82 0.2595 1000 0 0 0
44268 Batch 119690.73 OmegaBatch-1 175 0.30 0.50 15.80 72.6531 341.8531 322.00 0.2792 1000 0 0 0
44269 Batch 119696.12 OmegaBatch-2 156 0.30 0.50 8.54 60.3174 466.9174 481.54 0.2650 1000 0 0 0
44270 Batch 119717.87 OmegaBatch-3 26 0.30 0.50 638.31 69.4583 69.4583 638.31 0.2840 1000 0 0 0
44271 Batch 119717.87 OmegaBatch-4 189 0.30 0.50 55.69 320.2607 1013.4607 788.69 0.2840 1000 0 0 0
44272 Batch 119751.07 OmegaBatch-1 9 0.30 0.50 10.36 48.3183 48.3183 10.36 0.2861 1000 0 0 0
44273 Batch 119751.09 OmegaBatch-2 550 0.30 0.50 113.01 37.5468 370.5468 782.01 0.2861 1000 0 0 0
44274 Batch 119751.87 OmegaBatch-3 210 0.30 0.50 121.27 41.6632 41.6632 121.27 0.2852 1000 0 0 0
44275 Batch 119753.35 OmegaBatch-4 201 0.30 0.50 30.22 323.5805 1014.3805 763.22 0.2852 1000 0 0 0
44276 Batch 119753.60 OmegaBatch-1 925 0.30 0.50 81.85 48.5876 851.7876 2568.05 0.2852 1000 0 0 0
44277 Batch 119769.58 OmegaBatch-2 155 0.30 0.50 132.95 177.6597 177.6597 132.95 0.2957 1000 0 0 0
44278 Batch 119769.58 OmegaBatch-3 60 0.30 0.50 84.53 66.9550 66.9550 84.53 0.2957 1000 0 0 0
44279 Batch 119813.91 OmegaBatch-4 93 0.30 0.50 220.44 433.6272 433.6272 220.44 0.2947 1000 0 0 0
44280 Batch 119814.02 OmegaBatch-1 164 0.30 0.50 107.90 291.5686 291.5686 107.90 0.2947 1000 0 0 0
44281 Batch 119865.83 OmegaBatch-2 240 0.30 0.50 132.97 145.6109 363.8109 401.17 0.2838 1000 0 0 0
44282 Batch 119865.83 OmegaBatch-3 203 0.30 0.50 183.98 0.0000 0.0000 183.98 0.2838 1000 0 0 0
44283 Batch 119891.60 OmegaBatch-4 566 0.30 0.50 39.59 462.1370 1681.7370 1604.79 0.2838 1000 0 0 0
44284 Batch 119895.89 OmegaBatch-1 25 0.30 0.50 152.45 243.4910 243.4910 152.45 0.2838 1000 0 0 0
44285 Batch 119910.22 OmegaBatch-2 1 0.30 0.50 46.75 261.2139 261.2139 46.75 0.2990 1000 0 0 0
44286 Batch 119913.03 OmegaBatch-3 10 0.30 0.50 78.14 0.0000 0.0000 78.14 0.2990 1000 0 0 0
44287 Batch 119913.11 OmegaBatch-4 567 0.30 0.50 36.53 554.8282 1811.4282 1639.33 0.2990 1000 0 0 0
44288 Batch 119913.14 OmegaBatch-1 44 0.30 0.50 90.94 232.2458 232.2458 90.94 0.2990 1000 0 0 0
44289 Batch 119972.71 OmegaBatch-2 41 0.30 0.50 19.00 247.5230 247.5230 19.00 0.2761 1000 0 0 0
44290 Batch 119972.90 OmegaBatch-3 74 0.30 0.50 77.68 0.0000 0.0000 94.48 0.2761 1000 0 0 0
44291 Batch 119978.92 OmegaBatch-4 115 0.30 0.50 10.33 603.4145 603.4145 10.33 0.2761 1000 0 0 0
44292 Batch 120022.81 OmegaBatch-1 42 0.30 0.50 95.73 318.3745 318.3745 95.73 0.2925 1000 0 0 0
44293 Batch 120024.52 OmegaBatch-2 85 0.30 0.50 102.15 237.1135 396.1135 280.15 0.2925 1000 0 0 0
44294 Batch 120028.62 OmegaBatch-3 60 0.30 0.50 114.69 0.0000 0.0000 114.69 0.2925 1000 0 0 0
44295 Batch 120806.83 OmegaBatch-4 84 0.30 0.50 77.89 488.9020 488.9020 77.89 0.3192 1000 0 0 0
44296 Batch 120825.13 OmegaBatch-1 156 0.30 0.50 7.91 166.8524 1676.4524 1716.71 0.3115 1000 0 0 0
44297 Batch 120825.47 OmegaBatch-2 115 0.30 0.50 1.62 0.0000 0.0000 1.62 0.3115 1000 0 0 0
44298 Batch 120825.72 OmegaBatch-3 199 0.30 0.50 261.31 0.0000 0.0000 303.11 0.3115 1000 0 0 0
44299 Batch 120830.01 OmegaBatch-4 119 0.30 0.50 2.70 483.5226 483.5226 2.70 0.3115 1000 0 0 0
44300 Batch 120832.05 OmegaBatch-1 86 0.30 0.50 221.12 192.1380 192.1380 221.12 0.3115 1000 0 0 0
44301 Batch 120992.04 OmegaBatch-2 230 0.30 0.50 100.36 0.0000 0.0000 196.36 0.2731 1000 0 0 0
44302 Batch 120992.46 OmegaBatch-3 65 0.30 0.50 238.77 0.0000 0.0000 238.77 0.2731 1000 0 0 0
44303 Batch 121029.48 OmegaBatch-4 200 0.30 0.50 263.21 438.2594 806.4594 673.41 0.2779 1000 0 0 0
44304 Batch 121033.87 OmegaBatch-1 13 0.30 0.50 1.68 226.7177 226.7177 1.68 0.2779 1000 0 0 0
44305 Batch 121156.89 OmegaBatch-2 187 0.30 0.50 228.45 0.0000 0.0000 228.45 0.3016 1000 0 0 0
44306 Batch 121157.09 OmegaBatch-3 246 0.30 0.50 175.06 0.0000 0.0000 226.26 0.3016 1000 0 0 0
44307 Batch 121164.33 OmegaBatch-4 23 0.30 0.50 108.24 431.0091 431.0091 108.24 0.3016 1000 0 0 0
44308 Batch 121194.39 OmegaBatch-1 418 0.30 0.50 39.60 69.7900 324.5900 380.00 0.2867 1000 0 0 0
44309 Batch 121255.82 OmegaBatch-2 173 0.30 0.50 52.01 0.0000 173.4000 298.61 0.2786 1000 0 0 0
44310 Batch 121314.94 OmegaBatch-3 140 0.30 0.50 16.82 0.0000 0.0000 16.82 0.2969 1000 0 0 0
44311 Batch 121314.97 OmegaBatch-4 237 0.30 0.50 83.27 514.5629 514.5629 83.27 0.2969 1000 0 0 0
44312 Batch 121316.24 OmegaBatch-1 183 0.30 0.50 85.19 250.7408 1412.5408 1439.99 0.2969 1000 0 0 0
44313 Batch 121318.16 OmegaBatch-2 867 0.30 0.50 133.85 9.8601 9.8601 133.85 0.2969 1000 0 0 0
44314 Batch 121696.03 OmegaBatch-3 38 0.30 0.50 12.80 0.0000 0.0000 12.80 0.2912 1000 0 0 0
44315 Batch 121725.01 OmegaBatch-4 183 0.30 0.50 251.41 308.1285 308.1285 251.41 0.2895 1000 0 0 0
44316 Batch 121725.66 OmegaBatch-1 150 0.30 0.50 346.81 219.3215 969.9215 1193.41 0.2895 1000 0 0 0
44317 Batch 121725.70 OmegaBatch-2 225 0.30 0.50 213.36 0.0000 0.0000 213.36 0.2895 1000 0 0 0
44318 Batch 121894.23 OmegaBatch-3 156 0.30 0.50 73.49 0.0000 0.0000 106.69 0.2928 1000 0 0 0
44319 Batch 121894.38 OmegaBatch-4 97 0.30 0.50 236.26 290.7561 290.7561 236.26 0.2928 1000 0 0 0
44320 Batch 121961.19 OmegaBatch-1 13 0.30 0.50 26.12 270.5964 270.5964 26.12 0.3195 1000 0 0 0
