id workload_type submission_time scheduled_by num_tasks cpus_per_task mem_per_task estimated_task_duration queue_time_till_first_scheduled queue_time_till_fully_scheduled makespan data_center_utilization_at_submission on_machines off_machines shutting_down_machines turning_on_machines
7542 Batch 313621.82 MesosBatch-3 51 0.30 0.50 88.81 138.4991 138.4991 181.81 0.2803 1000 0 0 0
7543 Batch 313623.64 MesosBatch-4 496 0.30 0.50 65.72 41.2161 41.2161 165.92 0.2803 1000 0 0 0
7544 Batch 313623.66 MesosBatch 188 0.30 0.50 149.85 155.1361 155.1361 188.45 0.2803 1000 0 0 0
7545 Batch 313634.80 MesosBatch-2 18 0.30 0.50 36.65 25.4368 25.4368 41.25 0.2761 1000 0 0 0
7546 Batch 313635.84 MesosBatch-3 404 0.30 0.50 75.91 124.4765 128.2197 168.91 0.2761 1000 0 0 0
7547 Batch 313938.93 MesosBatch-4 473 0.30 0.50 130.11 0.0110 0.0110 225.71 0.2908 1000 0 0 0
7548 Batch 313977.92 MesosBatch 241 0.30 0.50 287.91 56.6322 56.6322 337.11 0.2728 1000 0 0 0
7549 Batch 314009.78 MesosBatch-2 216 0.30 0.50 50.05 73.9808 73.9808 94.25 0.2728 1000 0 0 0
7550 Batch 314049.81 MesosBatch-3 53 0.30 0.50 121.91 78.1641 78.1641 133.51 0.3083 1000 0 0 0
7551 Batch 314050.77 MesosBatch-4 644 0.30 0.50 53.58 88.8193 88.8193 183.38 0.3083 1000 0 0 0
7552 Batch 314140.33 MesosBatch 86 0.30 0.50 130.34 44.1488 44.1488 148.54 0.3466 1000 0 0 0
7553 Batch 314140.55 MesosBatch-2 44 0.30 0.50 129.53 24.1029 24.1029 139.33 0.3466 1000 0 0 0
7554 Batch 314169.13 MesosBatch-3 45 0.30 0.50 34.07 5.3387 5.3387 44.07 0.3111 1000 0 0 0
7555 Batch 314227.57 MesosBatch-4 41 0.30 0.50 272.63 0.0110 0.0110 281.83 0.3033 1000 0 0 0
7556 Batch 314242.23 MesosBatch 81 0.30 0.50 70.63 0.0110 0.0110 87.83 0.3064 1000 0 0 0
7557 Batch 314266.15 MesosBatch-2 249 0.30 0.50 72.91 0.0110 2.2444 123.71 0.3085 1000 0 0 0
7558 Batch 314321.56 MesosBatch-3 586 0.30 0.50 59.07 0.0110 0.0110 177.27 0.3721 1000 0 0 0
7559 Batch 314321.78 MesosBatch-4 136 0.30 0.50 47.89 1.2009 1.2009 76.09 0.3721 1000 0 0 0
7560 Batch 314322.57 MesosBatch 442 0.30 0.50 30.47 28.6232 66.3201 119.87 0.3721 1000 0 0 0
7561 Batch 314342.87 MesosBatch-2 73 0.30 0.50 308.47 58.2277 58.2277 324.07 0.3113 1000 0 0 0
7562 Batch 314372.20 MesosBatch-3 33 0.30 0.50 34.66 44.5053 44.5053 42.26 0.3030 1000 0 0 0
7563 Batch 314426.02 MesosBatch-4 98 0.30 0.50 156.06 0.0110 0.0110 176.66 0.2799 1000 0 0 0
7564 Batch 314426.20 MesosBatch 59 0.30 0.50 64.77 13.5801 13.5801 77.57 0.2799 1000 0 0 0
7565 Batch 314427.86 MesosBatch-2 83 0.30 0.50 45.24 18.7853 18.7853 62.84 0.2799 1000 0 0 0
7566 Batch 314429.71 MesosBatch-3 144 0.30 0.50 43.69 22.8817 22.8817 73.49 0.2799 1000 0 0 0
7567 Batch 314483.29 MesosBatch-4 6 0.30 0.50 14.92 0.0110 0.0110 17.12 0.3448 1000 0 0 0
7568 Batch 314484.21 MesosBatch 279 0.30 0.50 25.36 1.3052 1.3052 82.16 0.3448 1000 0 0 0
7569 Batch 314501.34 MesosBatch-2 399 0.30 0.50 0.95 0.0110 39.9829 81.92 0.3008 1000 0 0 0
7570 Batch 314627.33 MesosBatch-3 94 0.30 0.50 104.00 0.0110 0.0110 123.80 0.2689 1000 0 0 0
7571 Batch 314647.00 MesosBatch-4 590 0.30 0.50 37.59 0.1472 0.1472 156.59 0.2689 1000 0 0 0
7572 Batch 314682.16 MesosBatch 128 0.30 0.50 268.59 83.9996 83.9996 295.19 0.2760 1000 0 0 0
7573 Batch 314687.20 MesosBatch-2 252 0.30 0.50 34.19 105.5701 105.5701 85.59 0.2760 1000 0 0 0
7574 Batch 314697.14 MesosBatch-3 74 0.30 0.50 11.55 147.0439 147.0439 27.35 0.2760 1000 0 0 0
7575 Batch 314697.23 MesosBatch-4 347 0.30 0.50 158.41 106.5168 106.5168 228.81 0.2760 1000 0 0 0
7576 Batch 314794.56 MesosBatch 226 0.30 0.50 18.53 98.4220 98.4220 64.73 0.3173 1000 0 0 0
7577 Batch 314844.60 MesosBatch-2 68 0.30 0.50 104.24 33.7670 33.7670 118.84 0.2920 1000 0 0 0
7578 Batch 314848.56 MesosBatch-3 235 0.30 0.50 101.01 11.4349 11.4349 149.01 0.2920 1000 0 0 0
7579 Batch 314902.42 MesosBatch-4 293 0.30 0.50 104.58 5.5871 5.5871 164.18 0.3042 1000 0 0 0
7580 Batch 314911.97 MesosBatch 177 0.30 0.50 3.55 60.8640 60.8640 45.35 0.3218 1000 0 0 0
7581 Batch 314915.34 MesosBatch-2 278 0.30 0.50 22.61 42.3905 51.2788 79.21 0.3218 1000 0 0 0
7582 Batch 314938.37 MesosBatch-3 205 0.30 0.50 125.47 75.9685 75.9685 167.47 0.3218 1000 0 0 0
7583 Batch 314947.51 MesosBatch-4 318 0.30 0.50 56.82 89.9436 89.9436 121.42 0.3388 1000 0 0 0
7584 Batch 314966.91 MesosBatch 22 0.30 0.50 378.51 5.9274 5.9274 420.31 0.3218 1000 0 0 0
7585 Batch 315008.39 MesosBatch-2 92 0.30 0.50 101.96 24.1742 24.1742 121.36 0.3391 1000 0 0 0
7586 Batch 315189.72 MesosBatch-3 140 0.30 0.50 299.68 0.0110 0.0110 328.68 0.2737 1000 0 0 0
7587 Batch 315319.35 MesosBatch-4 338 0.30 0.50 50.44 0.0110 0.0110 119.04 0.2838 1000 0 0 0
7588 Batch 315320.57 MesosBatch 8 0.30 0.50 182.43 89.6123 89.6123 193.63 0.2838 1000 0 0 0
7589 Batch 315358.56 MesosBatch-2 106 0.30 0.50 118.57 29.4073 29.4073 140.77 0.2838 1000 0 0 0
7590 Batch 315362.53 MesosBatch-3 74 0.30 0.50 52.38 155.8849 155.8849 117.58 0.2838 1000 0 0 0
7591 Batch 315377.84 MesosBatch-4 83 0.30 0.50 5.52 60.5733 60.5733 68.32 0.2838 1000 0 0 0
7592 Batch 315395.49 MesosBatch 38 0.30 0.50 236.51 14.6909 14.6909 247.71 0.3075 1000 0 0 0
7593 Batch 315410.98 MesosBatch-2 274 0.30 0.50 65.32 10.4089 10.4089 121.12 0.3154 1000 0 0 0
7594 Batch 315425.25 MesosBatch-3 165 0.30 0.50 39.97 93.1695 133.9739 106.37 0.3189 1000 0 0 0
7595 Batch 315430.40 MesosBatch-4 221 0.30 0.50 77.16 8.0139 45.8035 190.95 0.3189 1000 0 0 0
7596 Batch 315431.43 MesosBatch 178 0.30 0.50 65.50 164.5465 164.5465 154.30 0.3189 1000 0 0 0
7597 Batch 315433.74 MesosBatch-2 259 0.30 0.50 0.64 108.7836 117.4749 53.44 0.3189 1000 0 0 0
7598 Batch 315438.50 MesosBatch-3 72 0.30 0.50 156.53 79.9166 120.7209 222.94 0.2935 1000 0 0 0
7599 Batch 315444.93 MesosBatch-4 252 0.30 0.50 55.36 32.2683 32.2683 130.36 0.2935 1000 0 0 0
7600 Batch 315445.23 MesosBatch 140 0.30 0.50 12.82 150.7472 167.6168 101.62 0.2935 1000 0 0 0
7601 Batch 315570.68 MesosBatch-2 83 0.30 0.50 113.17 14.1524 14.1524 142.17 0.3106 1000 0 0 0
7602 Batch 315571.38 MesosBatch-3 452 0.30 0.50 76.05 172.8832 172.8832 188.45 0.3106 1000 0 0 0
7603 Batch 315571.38 MesosBatch-4 75 0.30 0.50 8.45 64.6177 64.6177 124.25 0.3106 1000 0 0 0
7604 Batch 315571.39 MesosBatch 111 0.30 0.50 117.99 24.5844 41.4540 157.59 0.3106 1000 0 0 0
7605 Batch 315572.72 MesosBatch-2 52 0.30 0.50 387.70 12.1136 12.1136 416.70 0.3106 1000 0 0 0
7606 Batch 315588.61 MesosBatch-3 4 0.30 0.50 3.38 155.6587 155.6587 115.78 0.3258 1000 0 0 0
7607 Batch 315599.74 MesosBatch-4 494 0.30 0.50 8.55 36.2649 52.7187 124.35 0.3258 1000 0 0 0
7608 Batch 315635.99 MesosBatch 422 0.30 0.50 406.06 115.8220 292.2665 631.71 0.2956 1000 0 0 0
7609 Batch 315643.72 MesosBatch-2 182 0.30 0.50 24.48 83.2989 83.2989 61.88 0.2900 1000 0 0 0
7610 Batch 315665.71 MesosBatch-3 91 0.30 0.50 49.64 78.5547 78.5547 162.04 0.3013 1000 0 0 0
7611 Batch 315733.25 MesosBatch-4 294 0.30 0.50 18.57 19.5589 30.1702 78.37 0.3026 1000 0 0 0
7612 Batch 315763.52 MesosBatch 45 0.30 0.50 22.81 7.9304 165.7387 187.64 0.2839 1000 0 0 0
7613 Batch 315763.80 MesosBatch-2 94 0.30 0.50 70.99 138.4906 138.4906 102.39 0.2839 1000 0 0 0
7614 Batch 315771.34 MesosBatch-3 391 0.30 0.50 11.50 161.3944 163.9740 122.30 0.2997 1000 0 0 0
7615 Batch 315773.04 MesosBatch-4 585 0.30 0.50 10.79 63.0191 81.6367 128.79 0.2914 1000 0 0 0
7616 Batch 315878.21 MesosBatch 153 0.30 0.50 2.12 53.0434 78.6682 71.35 0.3461 1000 0 0 0
7617 Batch 315880.14 MesosBatch-2 53 0.30 0.50 15.72 22.1541 22.1541 47.12 0.3461 1000 0 0 0
7618 Batch 315920.81 MesosBatch-3 153 0.30 0.50 79.06 11.9242 14.5038 189.86 0.3393 1000 0 0 0
7619 Batch 315933.62 MesosBatch-4 8 0.30 0.50 61.00 0.0794 0.0794 63.60 0.3189 1000 0 0 0
7620 Batch 315933.74 MesosBatch 173 0.30 0.50 46.99 24.1417 42.7279 89.59 0.3299 1000 0 0 0
7621 Batch 315982.49 MesosBatch-2 271 0.30 0.50 161.80 1.1902 1.1902 217.00 0.3192 1000 0 0 0
7622 Batch 316056.90 MesosBatch-3 66 0.30 0.50 30.66 0.0110 0.0110 44.86 0.3365 1000 0 0 0
7623 Batch 316233.30 MesosBatch-4 310 0.30 0.50 66.71 0.0110 0.0110 129.71 0.3047 1000 0 0 0
7624 Batch 316237.11 MesosBatch 149 0.30 0.50 41.19 32.1963 134.6321 216.22 0.3047 1000 0 0 0
7625 Batch 316251.96 MesosBatch-2 68 0.30 0.50 18.56 2.7407 2.7407 33.16 0.2821 1000 0 0 0
7626 Batch 316276.95 MesosBatch-3 188 0.30 0.50 100.54 57.1848 57.1848 139.14 0.2796 1000 0 0 0
7627 Batch 316283.39 MesosBatch-4 108 0.30 0.50 194.95 79.6455 79.6455 217.55 0.2796 1000 0 0 0
7628 Batch 316287.13 MesosBatch 313 0.30 0.50 6.65 85.6161 85.6161 78.25 0.2796 1000 0 0 0
7629 Batch 316287.14 MesosBatch-2 184 0.30 0.50 150.01 9.1834 9.1834 187.81 0.2796 1000 0 0 0
7630 Batch 316542.03 MesosBatch-3 54 0.30 0.50 31.05 0.0110 0.0110 42.85 0.2808 1000 0 0 0
7631 Batch 316567.86 MesosBatch-4 80 0.30 0.50 43.37 7.8741 7.8741 60.37 0.2848 1000 0 0 0
7632 Batch 316730.29 MesosBatch 144 0.30 0.50 121.33 0.0110 0.0110 151.13 0.2824 1000 0 0 0
7633 Batch 317189.64 MesosBatch-2 45 0.30 0.50 44.91 0.0110 0.0110 54.91 0.2836 1000 0 0 0
7634 Batch 317439.55 MesosBatch-3 162 0.30 0.50 40.92 0.0110 0.0110 74.32 0.2815 1000 0 0 0
7635 Batch 317456.47 MesosBatch-4 222 0.30 0.50 81.23 16.5017 16.5017 126.63 0.2815 1000 0 0 0
7636 Batch 318300.61 MesosBatch 301 0.30 0.50 37.01 0.0110 0.0110 98.21 0.2781 1000 0 0 0
7637 Batch 318336.48 MesosBatch-2 56 0.30 0.50 118.40 25.3563 25.3563 130.60 0.2781 1000 0 0 0
7638 Batch 320431.99 MesosBatch-3 253 0.30 0.50 167.23 0.0110 0.0110 218.83 0.2802 1000 0 0 0
7639 Batch 320448.20 MesosBatch-4 139 0.30 0.50 11.02 44.8147 44.8147 39.82 0.2802 1000 0 0 0
7640 Batch 320450.11 MesosBatch 42 0.30 0.50 86.64 33.4927 33.4927 96.04 0.2802 1000 0 0 0
7641 Batch 321201.56 MesosBatch-2 991 0.30 0.50 37.45 0.0110 0.0110 236.65 0.2779 1000 0 0 0
7642 Batch 321335.78 MesosBatch-3 3 0.30 0.50 165.72 70.6323 70.6323 192.12 0.2779 1000 0 0 0
7643 Batch 321393.61 MesosBatch-4 6 0.30 0.50 190.32 10.5828 10.5828 192.52 0.2779 1000 0 0 0
7644 Batch 321394.94 MesosBatch 12 0.30 0.50 205.55 5.8463 5.8463 208.95 0.2779 1000 0 0 0
7645 Batch 321394.95 MesosBatch-2 97 0.30 0.50 10.04 37.8650 37.8650 30.44 0.2779 1000 0 0 0
7646 Batch 321396.54 MesosBatch-3 119 0.30 0.50 177.96 9.8729 9.8729 204.36 0.2779 1000 0 0 0
7647 Batch 321451.07 MesosBatch-4 39 0.30 0.50 80.32 0.0110 0.0110 89.12 0.2884 1000 0 0 0
7648 Batch 321644.72 MesosBatch 88 0.30 0.50 0.33 0.0110 0.0110 18.93 0.2779 1000 0 0 0
7649 Batch 321969.87 MesosBatch-2 144 0.30 0.50 52.20 0.0110 0.0110 82.00 0.2814 1000 0 0 0
7650 Batch 325039.74 MesosBatch-3 21 0.30 0.50 101.74 0.0110 0.0110 106.94 0.2581 1000 0 0 0
7651 Batch 325067.54 MesosBatch-4 326 0.30 0.50 41.14 0.0110 0.0110 107.34 0.2597 1000 0 0 0
7652 Batch 325080.55 MesosBatch 3 0.30 0.50 40.03 53.2104 53.2104 41.63 0.2597 1000 0 0 0
7653 Batch 325291.91 MesosBatch-2 102 0.30 0.50 43.31 0.0110 0.0110 64.71 0.2581 1000 0 0 0
7654 Batch 325822.03 MesosBatch-3 369 0.30 0.50 354.87 0.0110 0.0110 429.67 0.2581 1000 0 0 0
7655 Batch 325841.44 MesosBatch-4 14 0.30 0.50 49.01 55.4147 55.4147 52.81 0.2581 1000 0 0 0
7656 Batch 325901.66 MesosBatch 80 0.30 0.50 310.01 0.0110 0.0110 327.01 0.2869 1000 0 0 0
7657 Batch 326075.30 MesosBatch-2 28 0.30 0.50 21.40 0.0110 0.0110 28.00 0.2918 1000 0 0 0
7658 Batch 326098.05 MesosBatch-3 380 0.30 0.50 4.23 0.0110 0.0110 81.23 0.2939 1000 0 0 0
7659 Batch 326234.76 MesosBatch-4 161 0.30 0.50 182.34 0.0110 0.0110 215.54 0.2858 1000 0 0 0
7660 Batch 326246.30 MesosBatch 71 0.30 0.50 21.33 5.4208 5.4208 36.53 0.2858 1000 0 0 0
7661 Batch 326448.43 MesosBatch-2 21 0.30 0.50 42.53 0.0110 0.0110 47.73 0.2710 1000 0 0 0
7662 Batch 326448.58 MesosBatch-3 178 0.30 0.50 80.24 61.0849 61.0849 116.84 0.2710 1000 0 0 0
7663 Batch 326448.65 MesosBatch-4 275 0.30 0.50 104.05 4.9957 4.9957 160.05 0.2710 1000 0 0 0
7664 Batch 326578.28 MesosBatch 1 0.30 0.50 192.10 0.0110 0.0110 193.30 0.2953 1000 0 0 0
7665 Batch 326581.28 MesosBatch-2 28 0.30 0.50 153.74 0.0110 0.0110 160.34 0.2953 1000 0 0 0
7666 Batch 326581.40 MesosBatch-3 95 0.30 0.50 158.69 6.4946 6.4946 178.69 0.2953 1000 0 0 0
7667 Batch 326612.97 MesosBatch-4 38 0.30 0.50 25.71 0.0110 0.0110 34.31 0.3046 1000 0 0 0
7668 Batch 326613.58 MesosBatch 195 0.30 0.50 119.24 8.0082 8.0082 159.24 0.3046 1000 0 0 0
7669 Batch 326684.39 MesosBatch-2 54 0.30 0.50 20.13 0.0110 0.0110 31.93 0.2852 1000 0 0 0
7670 Batch 326684.42 MesosBatch-3 108 0.30 0.50 39.89 96.4180 96.4180 62.49 0.2852 1000 0 0 0
7671 Batch 326690.74 MesosBatch-4 705 0.30 0.50 3.20 5.4714 5.4714 145.20 0.2852 1000 0 0 0
7672 Batch 326829.81 MesosBatch 188 0.30 0.50 0.03 8.4160 8.4160 38.63 0.2694 1000 0 0 0
7673 Batch 326930.81 MesosBatch-2 288 0.30 0.50 1.88 0.0110 0.0110 60.48 0.2605 1000 0 0 0
7674 Batch 326971.24 MesosBatch-3 404 0.30 0.50 408.54 27.0049 27.0049 490.34 0.2605 1000 0 0 0
7675 Batch 326977.24 MesosBatch-4 39 0.30 0.50 101.90 12.1858 12.1858 110.70 0.2605 1000 0 0 0
7676 Batch 327106.55 MesosBatch 213 0.30 0.50 185.57 0.0110 0.0110 229.17 0.2908 1000 0 0 0
7677 Batch 327489.17 MesosBatch-2 153 0.30 0.50 20.54 0.0110 0.0110 52.14 0.2605 1000 0 0 0
7678 Batch 327513.20 MesosBatch-3 103 0.30 0.50 372.62 123.2263 123.2263 464.42 0.2605 1000 0 0 0
7679 Batch 327513.29 MesosBatch-4 360 0.30 0.50 173.08 8.9108 8.9108 246.08 0.2605 1000 0 0 0
7680 Batch 327518.88 MesosBatch 2 0.30 0.50 157.84 1.9068 1.9068 159.24 0.2605 1000 0 0 0
7681 Batch 327522.58 MesosBatch-2 146 0.30 0.50 49.52 72.6357 72.6357 90.72 0.2722 1000 0 0 0
7682 Batch 327529.66 MesosBatch-3 240 0.30 0.50 35.17 106.7635 106.7635 126.97 0.2722 1000 0 0 0
7683 Batch 327531.16 MesosBatch-4 329 0.30 0.50 36.31 237.1323 237.1323 175.31 0.2722 1000 0 0 0
7684 Batch 327531.92 MesosBatch 137 0.30 0.50 187.28 196.3089 196.3089 215.68 0.2722 1000 0 0 0
7685 Batch 327537.50 MesosBatch-2 50 0.30 0.50 19.69 57.7069 57.7069 60.89 0.2722 1000 0 0 0
7686 Batch 327551.20 MesosBatch-3 101 0.30 0.50 95.95 85.2199 85.2199 187.75 0.2607 1000 0 0 0
7687 Batch 327729.90 MesosBatch-4 356 0.30 0.50 278.39 38.3936 44.7555 417.39 0.3208 1000 0 0 0
7688 Batch 327751.01 MesosBatch 90 0.30 0.50 48.34 5.6325 5.6325 67.34 0.3208 1000 0 0 0
7689 Batch 327780.79 MesosBatch-2 49 0.30 0.50 99.61 58.0722 58.0722 110.41 0.2929 1000 0 0 0
7690 Batch 327805.05 MesosBatch-3 374 0.30 0.50 50.76 75.2369 75.2369 126.56 0.2929 1000 0 0 0
7691 Batch 327945.74 MesosBatch-4 133 0.30 0.50 42.06 0.0110 0.0110 69.66 0.3094 1000 0 0 0
7692 Batch 328016.63 MesosBatch 198 0.30 0.50 24.86 0.0110 0.0110 65.46 0.3057 1000 0 0 0
7693 Batch 328102.44 MesosBatch-2 101 0.30 0.50 276.15 0.0110 0.0110 297.35 0.2980 1000 0 0 0
7694 Batch 328108.29 MesosBatch-3 59 0.30 0.50 52.33 15.3711 15.3711 65.13 0.2980 1000 0 0 0
7695 Batch 328138.16 MesosBatch-4 9 0.30 0.50 404.49 0.0110 0.0110 407.29 0.2866 1000 0 0 0
7696 Batch 328176.95 MesosBatch 15 0.30 0.50 69.12 0.0110 0.0110 73.12 0.2873 1000 0 0 0
7697 Batch 328178.15 MesosBatch-2 17 0.30 0.50 278.97 11.6300 11.6300 283.37 0.2873 1000 0 0 0
7698 Batch 328179.09 MesosBatch-3 39 0.30 0.50 66.73 1.8831 1.8831 75.53 0.2873 1000 0 0 0
7699 Batch 328251.20 MesosBatch-4 50 0.30 0.50 136.35 0.0110 0.0110 147.35 0.2837 1000 0 0 0
7700 Batch 328266.13 MesosBatch 52 0.30 0.50 28.48 0.0110 0.0110 39.88 0.2845 1000 0 0 0
7701 Batch 328457.61 MesosBatch-2 143 0.30 0.50 133.86 0.0110 0.0110 163.46 0.2732 1000 0 0 0
7702 Batch 328491.59 MesosBatch-3 287 0.30 0.50 81.93 0.0110 0.0110 140.33 0.2827 1000 0 0 0
7703 Batch 328665.39 MesosBatch-4 208 0.30 0.50 67.52 0.0110 0.0110 110.12 0.2738 1000 0 0 0
7704 Batch 328667.22 MesosBatch 185 0.30 0.50 41.14 40.7954 40.7954 79.14 0.2738 1000 0 0 0
7705 Batch 328670.41 MesosBatch-2 96 0.30 0.50 0.40 75.6102 75.6102 20.60 0.2738 1000 0 0 0
7706 Batch 329533.14 MesosBatch-3 180 0.30 0.50 48.64 0.0110 0.0110 85.64 0.2793 1000 0 0 0
7707 Batch 329534.18 MesosBatch-4 48 0.30 0.50 39.26 213.6088 213.6088 214.06 0.2793 1000 0 0 0
7708 Batch 329536.06 MesosBatch 53 0.30 0.50 26.78 34.0972 34.0972 38.38 0.2793 1000 0 0 0
7709 Batch 329536.57 MesosBatch-2 684 0.30 0.50 82.12 45.2007 45.2007 219.92 0.2793 1000 0 0 0
7710 Batch 329538.90 MesosBatch-3 367 0.30 0.50 67.65 448.3482 448.3482 182.25 0.2793 1000 0 0 0
7711 Batch 329555.39 MesosBatch-4 442 0.30 0.50 64.64 192.3998 192.3998 239.44 0.2793 1000 0 0 0
7712 Batch 329575.15 MesosBatch 136 0.30 0.50 13.04 144.4256 144.4256 41.24 0.2928 1000 0 0 0
7713 Batch 329624.08 MesosBatch-2 111 0.30 0.50 45.50 250.8395 250.8395 145.70 0.2793 1000 0 0 0
7714 Batch 329719.98 MesosBatch-3 81 0.30 0.50 155.36 267.2641 276.8304 269.96 0.3306 1000 0 0 0
7715 Batch 329721.26 MesosBatch-4 236 0.30 0.50 323.57 26.5352 26.5352 498.37 0.3306 1000 0 0 0
7716 Batch 329721.39 MesosBatch 317 0.30 0.50 10.79 80.3194 80.3194 83.99 0.3306 1000 0 0 0
7717 Batch 329728.98 MesosBatch-2 166 0.30 0.50 269.54 145.9375 192.6246 392.43 0.3306 1000 0 0 0
7718 Batch 329730.48 MesosBatch-3 1 0.30 0.50 179.50 256.7655 266.3318 206.90 0.3306 1000 0 0 0
7719 Batch 329732.24 MesosBatch-4 128 0.30 0.50 66.28 15.5561 15.5561 241.08 0.3306 1000 0 0 0
7720 Batch 329732.90 MesosBatch 39 0.30 0.50 182.80 68.8066 68.8066 256.00 0.3306 1000 0 0 0
7721 Batch 329838.94 MesosBatch-2 209 0.30 0.50 187.25 35.9767 82.6637 310.14 0.2793 1000 0 0 0
7722 Batch 329876.82 MesosBatch-3 38 0.30 0.50 134.02 110.4312 119.9975 161.42 0.3060 1000 0 0 0
7723 Batch 329885.43 MesosBatch-4 150 0.30 0.50 232.41 220.2384 358.7372 445.71 0.3060 1000 0 0 0
7724 Batch 329885.46 MesosBatch 417 0.30 0.50 358.05 139.7640 139.7640 548.25 0.3060 1000 0 0 0
7725 Batch 329894.13 MesosBatch-2 78 0.30 0.50 111.39 28.4771 28.4771 186.59 0.2822 1000 0 0 0
7726 Batch 329905.38 MesosBatch-3 55 0.30 0.50 209.51 81.8689 91.4352 236.91 0.2822 1000 0 0 0
7727 Batch 329914.60 MesosBatch-4 43 0.30 0.50 5.09 191.0733 329.5721 218.39 0.2822 1000 0 0 0
7728 Batch 329945.43 MesosBatch 182 0.30 0.50 18.56 79.7988 79.7988 208.76 0.3451 1000 0 0 0
7729 Batch 329945.60 MesosBatch-2 135 0.30 0.50 2.62 280.9609 280.9609 87.82 0.3451 1000 0 0 0
7730 Batch 329948.93 MesosBatch-3 1 0.30 0.50 159.45 38.3165 47.8827 186.85 0.3451 1000 0 0 0
7731 Batch 330013.31 MesosBatch-4 18 0.30 0.50 192.38 92.3600 230.8588 265.18 0.3410 1000 0 0 0
7732 Batch 330013.41 MesosBatch 337 0.30 0.50 11.12 11.8180 11.8180 201.32 0.3410 1000 0 0 0
7733 Batch 330028.90 MesosBatch-2 179 0.30 0.50 60.68 197.6543 207.7888 145.88 0.3411 1000 0 0 0
7734 Batch 330029.95 MesosBatch-3 92 0.30 0.50 44.33 139.5643 139.5643 152.73 0.3411 1000 0 0 0
7735 Batch 330072.09 MesosBatch-4 10 0.30 0.50 140.03 33.5809 172.0797 305.11 0.3382 1000 0 0 0
7736 Batch 330072.67 MesosBatch 14 0.30 0.50 136.40 29.1849 29.1849 140.20 0.3382 1000 0 0 0
7737 Batch 330074.55 MesosBatch-2 97 0.30 0.50 59.39 152.0023 234.2133 135.47 0.3382 1000 0 0 0
7738 Batch 330074.61 MesosBatch-3 440 0.30 0.50 40.37 94.9029 139.8279 153.49 0.3382 1000 0 0 0
7739 Batch 330111.98 MesosBatch-4 196 0.30 0.50 173.40 41.8991 167.6654 246.20 0.3657 1000 0 0 0
7740 Batch 330193.35 MesosBatch 258 0.30 0.50 7.45 120.4284 131.9183 66.49 0.3199 1000 0 0 0
7741 Batch 330411.84 MesosBatch-2 65 0.30 0.50 10.92 0.0110 0.0110 24.92 0.3389 1000 0 0 0
7742 Batch 330431.58 MesosBatch-3 171 0.30 0.50 40.33 0.0110 0.0110 75.53 0.3438 1000 0 0 0
7743 Batch 330432.88 MesosBatch-4 210 0.30 0.50 60.53 64.3360 64.3360 103.53 0.3438 1000 0 0 0
7744 Batch 330437.10 MesosBatch 33 0.30 0.50 2.18 136.3828 136.3828 9.78 0.3389 1000 0 0 0
7745 Batch 330449.84 MesosBatch-2 147 0.30 0.50 59.96 16.9617 16.9617 90.36 0.3389 1000 0 0 0
7746 Batch 330449.89 MesosBatch-3 115 0.30 0.50 6.87 90.3333 90.3333 30.87 0.3389 1000 0 0 0
7747 Batch 330545.43 MesosBatch-4 151 0.30 0.50 18.18 18.8039 18.8039 49.38 0.3451 1000 0 0 0
7748 Batch 330629.63 MesosBatch 208 0.30 0.50 4.21 0.0110 0.0110 46.81 0.2838 1000 0 0 0
7749 Batch 330755.73 MesosBatch-2 169 0.30 0.50 56.32 0.0110 0.0110 91.12 0.2872 1000 0 0 0
7750 Batch 330779.97 MesosBatch-3 47 0.30 0.50 71.11 10.5788 10.5788 81.51 0.2872 1000 0 0 0
7751 Batch 330796.64 MesosBatch-4 191 0.30 0.50 4.33 230.9376 230.9376 135.53 0.2997 1000 0 0 0
7752 Batch 330797.72 MesosBatch 635 0.30 0.50 178.56 3.2363 3.2363 306.56 0.2997 1000 0 0 0
7753 Batch 330809.58 MesosBatch-2 291 0.30 0.50 67.15 119.3886 119.3886 165.75 0.3032 1000 0 0 0
7754 Batch 330819.08 MesosBatch-3 8 0.30 0.50 79.76 275.6415 275.6415 105.56 0.3032 1000 0 0 0
7755 Batch 330831.09 MesosBatch-4 39 0.30 0.50 47.40 196.4866 196.4866 178.60 0.3032 1000 0 0 0
7756 Batch 330831.17 MesosBatch 279 0.30 0.50 128.30 276.3579 276.3579 236.10 0.3032 1000 0 0 0
7757 Batch 330881.41 MesosBatch-2 41 0.30 0.50 114.30 47.5579 47.5579 212.90 0.2870 1000 0 0 0
7758 Batch 330881.98 MesosBatch-3 53 0.30 0.50 69.00 212.7511 212.7511 94.80 0.2870 1000 0 0 0
7759 Batch 330882.87 MesosBatch-4 10 0.30 0.50 154.98 144.7156 144.7156 286.18 0.2870 1000 0 0 0
7760 Batch 330888.79 MesosBatch 162 0.30 0.50 215.22 218.7383 252.0893 323.02 0.2870 1000 0 0 0
7761 Batch 330889.17 MesosBatch-2 146 0.30 0.50 40.79 39.7997 39.7997 139.39 0.2870 1000 0 0 0
7762 Batch 330933.70 MesosBatch-3 53 0.30 0.50 109.44 161.0282 161.0282 135.24 0.3346 1000 0 0 0
7763 Batch 330934.91 MesosBatch-4 396 0.30 0.50 79.89 92.6683 92.6683 211.09 0.3346 1000 0 0 0
