id workload_type submission_time scheduled_by num_tasks cpus_per_task mem_per_task estimated_task_duration queue_time_till_first_scheduled queue_time_till_fully_scheduled makespan data_center_utilization_at_submission on_machines off_machines shutting_down_machines turning_on_machines
5085 Batch 136466.05 MesosBatch-2 24 0.30 0.50 159.68 46.0288 138.6903 328.21 0.3357 1000 0 0 0
5086 Batch 136469.50 MesosBatch-3 37 0.30 0.50 100.72 205.2864 205.2864 145.72 0.3357 1000 0 0 0
5087 Batch 136469.50 MesosBatch-4 346 0.30 0.50 138.20 48.5059 219.4512 329.03 0.3357 1000 0 0 0
5088 Batch 136471.91 MesosBatch 161 0.30 0.50 29.06 25.2249 25.2249 138.66 0.3357 1000 0 0 0
5089 Batch 136490.63 MesosBatch-2 121 0.30 0.50 171.20 21.4561 114.1176 339.74 0.3304 1000 0 0 0
5090 Batch 136499.90 MesosBatch-3 61 0.30 0.50 10.83 174.8829 202.3449 55.83 0.3802 1000 0 0 0
5091 Batch 136499.98 MesosBatch-4 67 0.30 0.50 29.56 18.0326 188.9779 219.11 0.3802 1000 0 0 0
5092 Batch 136527.15 MesosBatch 66 0.30 0.50 28.85 116.4706 116.4706 43.05 0.3222 1000 0 0 0
5093 Batch 136689.12 MesosBatch-2 343 0.30 0.50 15.05 18.4484 18.4484 84.65 0.3256 1000 0 0 0
5094 Batch 136689.67 MesosBatch-3 26 0.30 0.50 74.49 13.5746 13.5746 85.09 0.3256 1000 0 0 0
5095 Batch 136770.56 MesosBatch-4 36 0.30 0.50 1.52 0.0110 0.0110 9.72 0.3461 1000 0 0 0
5096 Batch 136896.91 MesosBatch 167 0.30 0.50 192.94 0.0110 0.0110 227.34 0.2980 1000 0 0 0
5097 Batch 136896.99 MesosBatch-2 92 0.30 0.50 65.46 34.3427 34.3427 84.86 0.2980 1000 0 0 0
5098 Batch 136899.97 MesosBatch-3 54 0.30 0.50 67.00 22.5301 22.5301 78.80 0.2980 1000 0 0 0
5099 Batch 136978.49 MesosBatch-4 190 0.30 0.50 19.54 0.0110 0.0110 58.54 0.2869 1000 0 0 0
5100 Batch 136995.09 MesosBatch 124 0.30 0.50 228.91 41.6360 41.6360 254.71 0.2869 1000 0 0 0
5101 Batch 136999.34 MesosBatch-2 91 0.30 0.50 148.66 18.1711 18.1711 167.86 0.2869 1000 0 0 0
5102 Batch 137046.32 MesosBatch-3 473 0.30 0.50 178.02 16.2126 16.2126 273.62 0.2828 1000 0 0 0
5103 Batch 137114.06 MesosBatch-4 69 0.30 0.50 153.30 44.0890 44.0890 168.10 0.2921 1000 0 0 0
5104 Batch 137132.97 MesosBatch 74 0.30 0.50 74.01 47.6015 47.6015 89.81 0.2796 1000 0 0 0
5105 Batch 137160.39 MesosBatch-2 33 0.30 0.50 54.96 12.5614 12.5614 62.56 0.3151 1000 0 0 0
5106 Batch 137572.13 MesosBatch-3 271 0.30 0.50 37.07 2.0133 2.0133 92.27 0.2590 1000 0 0 0
5107 Batch 137578.58 MesosBatch-4 502 0.30 0.50 161.63 150.5881 150.5881 263.03 0.2614 1000 0 0 0
5108 Batch 137590.25 MesosBatch 234 0.30 0.50 13.54 39.1016 39.1016 61.34 0.2614 1000 0 0 0
5109 Batch 137598.12 MesosBatch-2 255 0.30 0.50 63.82 79.0402 79.0402 115.82 0.2614 1000 0 0 0
5110 Batch 137600.18 MesosBatch-3 384 0.30 0.50 80.07 361.4397 361.4397 265.67 0.2614 1000 0 0 0
5111 Batch 137735.45 MesosBatch-4 19 0.30 0.50 18.28 411.7802 411.7802 360.48 0.2805 1000 0 0 0
5112 Batch 137827.51 MesosBatch 82 0.30 0.50 11.10 3.0737 3.0737 28.50 0.2614 1000 0 0 0
5113 Batch 137829.62 MesosBatch-2 187 0.30 0.50 44.02 18.3770 18.3770 113.62 0.2614 1000 0 0 0
5114 Batch 137829.63 MesosBatch-3 23 0.30 0.50 130.72 131.9899 131.9899 316.32 0.2614 1000 0 0 0
5115 Batch 137829.71 MesosBatch-4 478 0.30 0.50 7.78 317.5186 317.5186 349.98 0.2614 1000 0 0 0
5116 Batch 137832.90 MesosBatch 1 0.30 0.50 27.74 84.7001 84.7001 71.74 0.2990 1000 0 0 0
5117 Batch 137833.17 MesosBatch-2 151 0.30 0.50 7.29 14.8202 14.8202 76.89 0.2990 1000 0 0 0
5118 Batch 137833.93 MesosBatch-3 32 0.30 0.50 49.63 127.6879 127.6879 235.23 0.2990 1000 0 0 0
5119 Batch 137837.21 MesosBatch-4 427 0.30 0.50 13.67 310.0214 310.0214 355.87 0.2990 1000 0 0 0
5120 Batch 137848.88 MesosBatch 145 0.30 0.50 12.51 68.7284 68.7284 56.51 0.3052 1000 0 0 0
5121 Batch 137874.29 MesosBatch-2 346 0.30 0.50 9.61 117.9213 117.9213 163.61 0.2990 1000 0 0 0
5122 Batch 137890.34 MesosBatch-3 469 0.30 0.50 49.47 71.2771 71.2771 235.07 0.2990 1000 0 0 0
5123 Batch 137890.37 MesosBatch-4 411 0.30 0.50 132.56 256.8563 256.8563 474.76 0.2990 1000 0 0 0
5124 Batch 137890.40 MesosBatch 59 0.30 0.50 247.46 27.2031 27.2031 291.46 0.2990 1000 0 0 0
5125 Batch 137892.19 MesosBatch-2 414 0.30 0.50 55.18 100.0226 315.9180 412.27 0.2990 1000 0 0 0
5126 Batch 138064.57 MesosBatch-3 365 0.30 0.50 82.68 249.9453 325.0092 282.54 0.2658 1000 0 0 0
5127 Batch 138098.94 MesosBatch-4 351 0.30 0.50 138.16 48.2832 48.2832 480.36 0.2658 1000 0 0 0
5128 Batch 138103.48 MesosBatch 287 0.30 0.50 130.18 53.7655 104.5914 236.40 0.2658 1000 0 0 0
5129 Batch 138106.62 MesosBatch-2 537 0.30 0.50 77.06 102.4907 367.1127 382.29 0.2658 1000 0 0 0
5130 Batch 138195.15 MesosBatch-3 445 0.30 0.50 176.39 119.3578 302.5070 444.90 0.3535 1000 0 0 0
5131 Batch 138195.16 MesosBatch-4 57 0.30 0.50 11.73 1.5386 1.5386 24.13 0.3535 1000 0 0 0
5132 Batch 138207.72 MesosBatch 158 0.30 0.50 99.25 1.3503 217.6602 335.56 0.2965 1000 0 0 0
5133 Batch 138379.97 MesosBatch-2 46 0.30 0.50 25.59 95.7582 95.7582 64.19 0.3098 1000 0 0 0
5134 Batch 138381.92 MesosBatch-3 63 0.30 0.50 511.10 9.6517 117.7369 702.55 0.3098 1000 0 0 0
5135 Batch 138407.34 MesosBatch-4 1 0.30 0.50 30.66 95.7604 95.7604 31.86 0.2684 1000 0 0 0
5136 Batch 138477.24 MesosBatch 47 0.30 0.50 103.53 14.0036 14.0036 113.93 0.2737 1000 0 0 0
5137 Batch 138520.86 MesosBatch-2 81 0.30 0.50 91.64 0.0110 0.0110 108.84 0.3760 1000 0 0 0
5138 Batch 138524.53 MesosBatch-3 392 0.30 0.50 18.62 13.5504 13.5504 98.02 0.3760 1000 0 0 0
5139 Batch 138644.30 MesosBatch-4 114 0.30 0.50 33.36 0.0110 0.0110 57.16 0.2989 1000 0 0 0
5140 Batch 138648.06 MesosBatch 234 0.30 0.50 29.93 20.0553 20.0553 107.33 0.2989 1000 0 0 0
5141 Batch 138648.23 MesosBatch-2 86 0.30 0.50 70.53 84.4332 84.4332 146.53 0.2989 1000 0 0 0
5142 Batch 138657.54 MesosBatch-3 22 0.30 0.50 42.78 175.1087 175.1087 92.78 0.2981 1000 0 0 0
5143 Batch 138662.08 MesosBatch-4 381 0.30 0.50 161.60 113.3788 128.8628 247.00 0.2981 1000 0 0 0
5144 Batch 138663.18 MesosBatch 143 0.30 0.50 123.64 4.9388 4.9388 201.04 0.2981 1000 0 0 0
5145 Batch 138690.97 MesosBatch-2 284 0.30 0.50 40.71 41.6935 53.5580 116.71 0.3013 1000 0 0 0
5146 Batch 138712.49 MesosBatch-3 218 0.30 0.50 13.52 120.1634 125.6736 63.52 0.2928 1000 0 0 0
5147 Batch 138713.66 MesosBatch-4 36 0.30 0.50 51.07 61.7985 77.2825 136.47 0.2928 1000 0 0 0
5148 Batch 138829.19 MesosBatch 26 0.30 0.50 23.37 3.7596 3.7596 29.57 0.3037 1000 0 0 0
5149 Batch 138846.98 MesosBatch-2 47 0.30 0.50 81.80 0.0110 0.0110 92.20 0.3050 1000 0 0 0
5150 Batch 138847.01 MesosBatch-3 673 0.30 0.50 72.24 10.3885 10.3885 207.84 0.3050 1000 0 0 0
5151 Batch 139012.32 MesosBatch-4 117 0.30 0.50 15.17 0.0110 0.0110 39.57 0.3319 1000 0 0 0
5152 Batch 139029.95 MesosBatch 568 0.30 0.50 212.77 6.7916 6.7916 327.37 0.3151 1000 0 0 0
5153 Batch 139032.34 MesosBatch-2 185 0.30 0.50 4.62 38.7163 38.7163 64.62 0.3151 1000 0 0 0
5154 Batch 139034.42 MesosBatch-3 157 0.30 0.50 101.31 98.2556 98.2556 193.31 0.3151 1000 0 0 0
5155 Batch 139040.99 MesosBatch-4 3 0.30 0.50 533.92 90.0798 90.0798 535.52 0.3238 1000 0 0 0
5156 Batch 139045.18 MesosBatch 24 0.30 0.50 79.78 20.0685 20.0685 85.58 0.3238 1000 0 0 0
5157 Batch 139067.39 MesosBatch-2 105 0.30 0.50 69.81 3.6670 3.6670 129.81 0.2606 1000 0 0 0
5158 Batch 139125.85 MesosBatch-3 293 0.30 0.50 194.74 6.8261 24.4981 286.74 0.2623 1000 0 0 0
5159 Batch 139138.34 MesosBatch-4 128 0.30 0.50 15.36 74.8352 74.8352 41.96 0.2704 1000 0 0 0
5160 Batch 139148.77 MesosBatch 288 0.30 0.50 55.57 159.3418 161.8249 156.77 0.2704 1000 0 0 0
5161 Batch 139158.69 MesosBatch-2 24 0.30 0.50 52.84 48.6744 48.6744 58.64 0.3112 1000 0 0 0
5162 Batch 139165.04 MesosBatch-3 356 0.30 0.50 355.07 59.6506 73.7446 441.96 0.3112 1000 0 0 0
5163 Batch 139271.83 MesosBatch-4 51 0.30 0.50 113.17 25.0720 25.0720 124.37 0.3370 1000 0 0 0
5164 Batch 139290.76 MesosBatch 208 0.30 0.50 34.04 17.3464 19.8294 135.24 0.3370 1000 0 0 0
5165 Batch 139337.21 MesosBatch-2 111 0.30 0.50 19.22 26.9109 26.9109 42.42 0.3558 1000 0 0 0
5166 Batch 139337.22 MesosBatch-3 224 0.30 0.50 52.18 69.3339 83.1943 97.98 0.3558 1000 0 0 0
5167 Batch 139347.98 MesosBatch-4 133 0.30 0.50 143.16 45.8288 45.8288 170.76 0.3558 1000 0 0 0
5168 Batch 139365.74 MesosBatch 434 0.30 0.50 82.42 21.5928 60.4887 170.22 0.3132 1000 0 0 0
5169 Batch 139408.57 MesosBatch-2 25 0.30 0.50 78.63 0.7479 10.7699 84.63 0.3226 1000 0 0 0
5170 Batch 139410.97 MesosBatch-3 10 0.30 0.50 57.79 10.4471 10.4471 63.59 0.3298 1000 0 0 0
5171 Batch 139469.64 MesosBatch-4 28 0.30 0.50 21.11 0.0110 0.0110 27.71 0.3216 1000 0 0 0
5172 Batch 139469.98 MesosBatch 155 0.30 0.50 498.75 79.9179 79.9179 530.75 0.3216 1000 0 0 0
5173 Batch 139470.23 MesosBatch-2 189 0.30 0.50 115.98 6.0341 6.0341 154.78 0.3216 1000 0 0 0
5174 Batch 139520.25 MesosBatch-3 84 0.30 0.50 105.97 11.8311 11.8311 123.77 0.3441 1000 0 0 0
5175 Batch 139622.89 MesosBatch-4 46 0.30 0.50 18.07 0.0110 0.0110 28.27 0.3228 1000 0 0 0
5176 Batch 139636.35 MesosBatch 81 0.30 0.50 200.04 0.0110 0.0110 217.24 0.3121 1000 0 0 0
5177 Batch 139636.93 MesosBatch-2 143 0.30 0.50 44.80 16.6437 16.6437 74.40 0.3121 1000 0 0 0
5178 Batch 139637.57 MesosBatch-3 355 0.30 0.50 17.15 29.0971 44.6190 89.15 0.3121 1000 0 0 0
5179 Batch 139780.85 MesosBatch-4 15 0.30 0.50 239.67 0.0110 0.0110 243.67 0.2815 1000 0 0 0
5180 Batch 139792.63 MesosBatch 60 0.30 0.50 17.34 0.0110 0.0110 30.34 0.2826 1000 0 0 0
5181 Batch 139793.19 MesosBatch-2 50 0.30 0.50 99.25 12.4630 12.4630 110.25 0.2826 1000 0 0 0
5182 Batch 139821.70 MesosBatch-3 55 0.30 0.50 75.62 0.0110 0.0110 87.62 0.2908 1000 0 0 0
5183 Batch 139861.46 MesosBatch-4 21 0.30 0.50 80.14 0.0110 0.0110 85.34 0.2844 1000 0 0 0
5184 Batch 139863.83 MesosBatch 548 0.30 0.50 13.93 42.6572 42.6572 124.53 0.2844 1000 0 0 0
5185 Batch 139866.63 MesosBatch-2 194 0.30 0.50 245.93 0.0498 0.0498 285.73 0.2844 1000 0 0 0
5186 Batch 140117.57 MesosBatch-3 121 0.30 0.50 67.59 0.0110 0.0110 92.79 0.2798 1000 0 0 0
5187 Batch 140140.77 MesosBatch-4 83 0.30 0.50 43.31 2.0275 2.0275 60.91 0.2798 1000 0 0 0
5188 Batch 140170.21 MesosBatch 28 0.30 0.50 3.50 0.0110 0.0110 10.10 0.2806 1000 0 0 0
5189 Batch 140174.20 MesosBatch-2 109 0.30 0.50 72.70 2.6384 2.6384 95.50 0.2806 1000 0 0 0
5190 Batch 140177.81 MesosBatch-3 16 0.30 0.50 30.32 21.8349 21.8349 34.52 0.2827 1000 0 0 0
5191 Batch 140201.40 MesosBatch-4 42 0.30 0.50 165.51 2.4558 2.4558 174.91 0.2887 1000 0 0 0
5192 Batch 140282.66 MesosBatch 253 0.30 0.50 142.94 0.0110 0.0110 194.54 0.2684 1000 0 0 0
5193 Batch 140410.60 MesosBatch-2 296 0.30 0.50 248.77 0.0110 0.0110 308.97 0.2842 1000 0 0 0
5194 Batch 140411.20 MesosBatch-3 92 0.30 0.50 75.46 59.6254 59.6254 94.86 0.2842 1000 0 0 0
5195 Batch 140478.02 MesosBatch-4 152 0.30 0.50 55.09 60.2226 60.2226 86.49 0.2875 1000 0 0 0
5196 Batch 140482.36 MesosBatch 235 0.30 0.50 580.53 7.8809 7.8809 628.53 0.2875 1000 0 0 0
5197 Batch 140610.20 MesosBatch-2 714 0.30 0.50 17.71 0.0110 0.0110 161.51 0.3165 1000 0 0 0
5198 Batch 140611.37 MesosBatch-3 70 0.30 0.50 22.07 224.2634 224.2634 97.27 0.3165 1000 0 0 0
5199 Batch 140629.32 MesosBatch-4 152 0.30 0.50 25.78 124.6992 124.6992 107.38 0.3051 1000 0 0 0
5200 Batch 140630.50 MesosBatch 132 0.30 0.50 133.53 223.8612 223.8612 221.73 0.3051 1000 0 0 0
5201 Batch 140636.24 MesosBatch-2 96 0.30 0.50 370.29 83.3505 83.3505 438.49 0.3051 1000 0 0 0
5202 Batch 140636.41 MesosBatch-3 83 0.30 0.50 355.34 199.2243 199.2243 430.54 0.3051 1000 0 0 0
5203 Batch 140643.54 MesosBatch-4 246 0.30 0.50 58.38 110.4820 110.4820 139.98 0.3051 1000 0 0 0
5204 Batch 140646.41 MesosBatch 55 0.30 0.50 58.47 207.9514 207.9514 146.67 0.3051 1000 0 0 0
5205 Batch 140702.05 MesosBatch-2 235 0.30 0.50 27.39 17.5426 68.6770 97.92 0.3051 1000 0 0 0
5206 Batch 140702.67 MesosBatch-3 208 0.30 0.50 131.52 132.9624 132.9624 206.72 0.3051 1000 0 0 0
5207 Batch 140757.14 MesosBatch-4 292 0.30 0.50 6.95 32.9957 32.9957 66.35 0.3364 1000 0 0 0
5208 Batch 140759.24 MesosBatch 239 0.30 0.50 54.72 95.1248 181.3358 182.93 0.3364 1000 0 0 0
5209 Batch 140813.06 MesosBatch-2 19 0.30 0.50 66.41 36.4865 36.4865 71.21 0.3077 1000 0 0 0
5210 Batch 140885.18 MesosBatch-3 112 0.30 0.50 57.76 44.6713 44.6713 81.16 0.3084 1000 0 0 0
5211 Batch 140892.68 MesosBatch-4 301 0.30 0.50 24.72 12.1428 17.1629 85.92 0.3084 1000 0 0 0
5212 Batch 140892.75 MesosBatch 183 0.30 0.50 231.83 49.8200 59.5144 271.83 0.3084 1000 0 0 0
5213 Batch 140965.17 MesosBatch-2 109 0.30 0.50 1.51 0.8695 0.8695 24.31 0.3348 1000 0 0 0
5214 Batch 140991.48 MesosBatch-3 634 0.30 0.50 446.53 0.0110 0.0110 574.33 0.3490 1000 0 0 0
5215 Batch 141000.38 MesosBatch-4 271 0.30 0.50 19.57 41.9818 141.2038 151.99 0.3470 1000 0 0 0
5216 Batch 141000.46 MesosBatch 212 0.30 0.50 18.98 174.3355 227.6529 159.99 0.3470 1000 0 0 0
5217 Batch 141020.02 MesosBatch-2 107 0.30 0.50 72.58 99.2830 99.2830 183.38 0.3345 1000 0 0 0
5218 Batch 141020.80 MesosBatch-3 66 0.30 0.50 65.28 79.1729 79.1729 107.88 0.3345 1000 0 0 0
5219 Batch 141021.29 MesosBatch-4 7 0.30 0.50 17.24 21.0718 120.2938 149.67 0.3345 1000 0 0 0
5220 Batch 141050.02 MesosBatch 75 0.30 0.50 176.14 124.7843 178.1017 317.15 0.3184 1000 0 0 0
5221 Batch 141052.82 MesosBatch-2 227 0.30 0.50 186.69 66.4848 66.4848 297.49 0.3184 1000 0 0 0
5222 Batch 141056.81 MesosBatch-3 137 0.30 0.50 51.43 43.1661 286.3386 395.40 0.3184 1000 0 0 0
5223 Batch 141058.99 MesosBatch-4 70 0.30 0.50 52.30 83.6025 83.6025 84.50 0.3184 1000 0 0 0
5224 Batch 141062.92 MesosBatch 281 0.30 0.50 64.53 111.8831 165.2005 205.55 0.3184 1000 0 0 0
5225 Batch 141112.57 MesosBatch-2 205 0.30 0.50 96.61 6.7371 6.7371 207.41 0.3236 1000 0 0 0
5226 Batch 141114.69 MesosBatch-3 274 0.30 0.50 35.76 229.4550 229.4550 135.56 0.3236 1000 0 0 0
5227 Batch 141258.48 MesosBatch-4 73 0.30 0.50 46.21 32.9296 53.0471 93.73 0.3579 1000 0 0 0
5228 Batch 141258.50 MesosBatch 81 0.30 0.50 62.42 81.6431 81.6431 235.82 0.3579 1000 0 0 0
5229 Batch 141263.51 MesosBatch-2 62 0.30 0.50 46.00 63.2178 63.2178 59.40 0.3579 1000 0 0 0
5230 Batch 141263.52 MesosBatch-3 93 0.30 0.50 48.30 80.6289 80.6289 148.10 0.3579 1000 0 0 0
5231 Batch 141266.06 MesosBatch-4 118 0.30 0.50 136.79 25.3457 45.4632 184.31 0.3579 1000 0 0 0
5232 Batch 141275.87 MesosBatch 776 0.30 0.50 412.23 64.2637 297.9084 823.62 0.3517 1000 0 0 0
5233 Batch 141330.21 MesosBatch-2 57 0.30 0.50 118.10 1.4084 7.7258 130.62 0.3648 1000 0 0 0
5234 Batch 141335.62 MesosBatch-3 1 0.30 0.50 113.75 8.5302 8.5302 213.55 0.3586 1000 0 0 0
5235 Batch 141369.55 MesosBatch-4 334 0.30 0.50 31.40 110.1750 129.6955 148.20 0.3765 1000 0 0 0
5236 Batch 141375.95 MesosBatch 364 0.30 0.50 25.93 1.8839 199.8324 403.52 0.3765 1000 0 0 0
5237 Batch 141376.37 MesosBatch-2 468 0.30 0.50 13.65 67.5888 67.5888 108.25 0.3765 1000 0 0 0
5238 Batch 141391.33 MesosBatch-3 280 0.30 0.50 125.39 174.5057 174.5057 182.39 0.3455 1000 0 0 0
5239 Batch 141391.75 MesosBatch-4 240 0.30 0.50 36.54 87.9707 144.8196 115.07 0.3455 1000 0 0 0
5240 Batch 141742.69 MesosBatch 19 0.30 0.50 41.28 0.0110 0.0110 46.08 0.3538 1000 0 0 0
5241 Batch 141753.26 MesosBatch-2 60 0.30 0.50 76.45 0.0110 0.0110 89.45 0.3342 1000 0 0 0
5242 Batch 141783.35 MesosBatch-3 41 0.30 0.50 11.34 0.0110 0.0110 20.54 0.3263 1000 0 0 0
5243 Batch 141784.62 MesosBatch-4 7 0.30 0.50 170.99 7.9586 7.9586 173.39 0.3263 1000 0 0 0
5244 Batch 141793.86 MesosBatch 47 0.30 0.50 8.78 1.1210 1.1210 19.18 0.3280 1000 0 0 0
5245 Batch 141795.03 MesosBatch-2 30 0.30 0.50 235.24 41.7827 41.7827 242.24 0.3285 1000 0 0 0
5246 Batch 141797.91 MesosBatch-3 103 0.30 0.50 93.28 7.4904 7.4904 114.88 0.3285 1000 0 0 0
5247 Batch 141798.39 MesosBatch-4 44 0.30 0.50 185.59 28.6151 28.6151 195.39 0.3285 1000 0 0 0
5248 Batch 141805.68 MesosBatch 82 0.30 0.50 48.62 38.1532 38.1532 66.02 0.3289 1000 0 0 0
5249 Batch 141846.92 MesosBatch-2 597 0.30 0.50 22.23 14.3162 14.3162 142.63 0.3342 1000 0 0 0
5250 Batch 141847.12 MesosBatch-3 391 0.30 0.50 251.12 134.5320 134.5320 330.32 0.3342 1000 0 0 0
5251 Batch 141925.44 MesosBatch-4 52 0.30 0.50 279.22 101.2519 101.2519 290.62 0.3263 1000 0 0 0
5252 Batch 141930.17 MesosBatch 196 0.30 0.50 106.28 107.9325 107.9325 146.48 0.3263 1000 0 0 0
5253 Batch 141930.20 MesosBatch-2 109 0.30 0.50 197.38 73.6731 73.6731 220.18 0.3263 1000 0 0 0
5254 Batch 142042.99 MesosBatch-3 25 0.30 0.50 20.63 17.8754 17.8754 26.63 0.3249 1000 0 0 0
5255 Batch 142116.46 MesosBatch-4 251 0.30 0.50 32.46 0.0110 0.0110 83.66 0.3667 1000 0 0 0
5256 Batch 142123.89 MesosBatch 114 0.30 0.50 99.68 16.1384 16.1384 123.48 0.3667 1000 0 0 0
5257 Batch 142144.83 MesosBatch-2 338 0.30 0.50 93.51 19.0111 21.8589 162.11 0.3378 1000 0 0 0
5258 Batch 142146.06 MesosBatch-3 100 0.30 0.50 6.77 74.7003 85.3939 27.77 0.3378 1000 0 0 0
5259 Batch 142199.77 MesosBatch-4 98 0.30 0.50 40.30 0.3733 0.3733 60.90 0.3310 1000 0 0 0
5260 Batch 142210.20 MesosBatch 181 0.30 0.50 122.03 9.6950 9.6950 159.23 0.3121 1000 0 0 0
5261 Batch 142319.14 MesosBatch-2 14 0.30 0.50 19.69 0.0110 0.0110 23.49 0.2819 1000 0 0 0
5262 Batch 142319.15 MesosBatch-3 61 0.30 0.50 168.96 3.8089 3.8089 182.16 0.2819 1000 0 0 0
5263 Batch 142325.11 MesosBatch-4 92 0.30 0.50 30.34 11.0636 11.0636 49.74 0.2830 1000 0 0 0
5264 Batch 142396.69 MesosBatch 548 0.30 0.50 264.03 0.0110 0.0110 374.63 0.2668 1000 0 0 0
5265 Batch 142429.62 MesosBatch-2 95 0.30 0.50 24.41 77.6929 77.6929 55.21 0.2668 1000 0 0 0
5266 Batch 142435.52 MesosBatch-3 363 0.30 0.50 18.16 176.6227 176.6227 158.56 0.2668 1000 0 0 0
5267 Batch 142452.34 MesosBatch-4 111 0.30 0.50 278.25 85.7812 85.7812 348.85 0.2668 1000 0 0 0
5268 Batch 142452.71 MesosBatch 215 0.30 0.50 166.28 318.6278 318.6278 280.68 0.2668 1000 0 0 0
5269 Batch 142453.02 MesosBatch-2 49 0.30 0.50 30.81 54.2911 54.2911 61.61 0.2668 1000 0 0 0
5270 Batch 142453.03 MesosBatch-3 113 0.30 0.50 71.71 159.1186 159.1186 212.11 0.2668 1000 0 0 0
5271 Batch 142467.89 MesosBatch-4 232 0.30 0.50 353.48 70.2395 70.2395 424.08 0.2668 1000 0 0 0
5272 Batch 142468.85 MesosBatch 224 0.30 0.50 39.98 302.4889 307.8722 154.38 0.2668 1000 0 0 0
5273 Batch 142515.29 MesosBatch-2 12 0.30 0.50 14.60 93.4408 93.4408 18.00 0.3033 1000 0 0 0
5274 Batch 142535.31 MesosBatch-3 211 0.30 0.50 10.18 76.8406 76.8406 150.58 0.3033 1000 0 0 0
5275 Batch 142553.31 MesosBatch-4 123 0.30 0.50 91.03 226.4582 226.4582 251.83 0.3141 1000 0 0 0
5276 Batch 142637.17 MesosBatch 118 0.30 0.50 314.03 134.1708 139.5541 428.43 0.3290 1000 0 0 0
5277 Batch 142728.70 MesosBatch-2 131 0.30 0.50 9.74 23.8562 23.8562 36.94 0.3290 1000 0 0 0
5278 Batch 142740.80 MesosBatch-3 30 0.30 0.50 104.57 29.9168 29.9168 111.57 0.3290 1000 0 0 0
5279 Batch 142774.56 MesosBatch-4 671 0.30 0.50 77.99 5.2105 5.2105 238.79 0.2964 1000 0 0 0
5280 Batch 142789.82 MesosBatch 678 0.30 0.50 18.24 30.5226 180.5674 463.65 0.2986 1000 0 0 0
5281 Batch 142791.17 MesosBatch-2 1 0.30 0.50 56.33 27.9619 27.9619 57.53 0.2986 1000 0 0 0
5282 Batch 142828.93 MesosBatch-3 276 0.30 0.50 61.74 56.8206 110.6488 148.37 0.3050 1000 0 0 0
5283 Batch 142843.42 MesosBatch-4 459 0.30 0.50 197.02 175.1441 175.1441 289.82 0.3050 1000 0 0 0
5284 Batch 142850.06 MesosBatch 1058 0.30 0.50 33.80 106.9012 121.3350 301.60 0.3050 1000 0 0 0
5285 Batch 143131.66 MesosBatch-2 243 0.30 0.50 71.91 0.0110 0.0110 121.51 0.3014 1000 0 0 0
5286 Batch 143170.96 MesosBatch-3 48 0.30 0.50 248.21 10.3146 10.3146 258.81 0.2929 1000 0 0 0
5287 Batch 143187.19 MesosBatch-4 603 0.30 0.50 10.87 4.7022 52.0149 132.47 0.3112 1000 0 0 0
5288 Batch 143246.69 MesosBatch 3 0.30 0.50 144.94 11.7524 11.7524 146.54 0.4141 1000 0 0 0
5289 Batch 143355.85 MesosBatch-2 40 0.30 0.50 131.18 0.0110 0.0110 140.18 0.2620 1000 0 0 0
5290 Batch 143366.47 MesosBatch-3 328 0.30 0.50 69.65 0.0110 0.0110 136.25 0.2650 1000 0 0 0
5291 Batch 143454.66 MesosBatch-4 1 0.30 0.50 171.53 0.0110 0.0110 172.73 0.2857 1000 0 0 0
5292 Batch 143455.13 MesosBatch 103 0.30 0.50 2.96 0.7599 0.7599 24.56 0.2857 1000 0 0 0
5293 Batch 143457.68 MesosBatch-2 149 0.30 0.50 30.79 19.8201 19.8201 61.59 0.2858 1000 0 0 0
5294 Batch 143488.70 MesosBatch-3 5 0.30 0.50 57.27 14.0306 14.0306 59.27 0.2858 1000 0 0 0
5295 Batch 143520.61 MesosBatch-4 50 0.30 0.50 108.62 0.0110 0.0110 119.62 0.2698 1000 0 0 0
5296 Batch 143524.42 MesosBatch 98 0.30 0.50 80.64 7.2205 7.2205 101.24 0.2698 1000 0 0 0
5297 Batch 143550.90 MesosBatch-2 128 0.30 0.50 66.69 1.3468 1.3468 93.29 0.2623 1000 0 0 0
5298 Batch 143570.40 MesosBatch-3 684 0.30 0.50 42.20 8.4555 8.4555 180.00 0.2693 1000 0 0 0
5299 Batch 145872.05 MesosBatch-4 116 0.30 0.50 61.03 0.0110 0.0110 85.23 0.2581 1000 0 0 0
5300 Batch 145910.52 MesosBatch 31 0.30 0.50 22.54 0.0110 0.0110 29.74 0.2668 1000 0 0 0
5301 Batch 146178.76 MesosBatch-2 164 0.30 0.50 64.59 0.0110 0.0110 98.39 0.2581 1000 0 0 0
5302 Batch 146229.95 MesosBatch-3 195 0.30 0.50 51.04 0.0110 0.0110 91.04 0.2704 1000 0 0 0
5303 Batch 146237.63 MesosBatch-4 463 0.30 0.50 20.51 32.3403 32.3403 114.11 0.2704 1000 0 0 0
5304 Batch 146745.94 MesosBatch 250 0.30 0.50 59.73 0.0110 0.0110 110.73 0.2581 1000 0 0 0
5305 Batch 146772.62 MesosBatch-2 271 0.30 0.50 48.41 24.3375 24.3375 103.61 0.2581 1000 0 0 0
5306 Batch 147114.69 MesosBatch-3 59 0.30 0.50 73.51 0.0110 0.0110 86.31 0.2581 1000 0 0 0
