2.842687421251186008e-01
2.772183249648088044e-01
2.735156910681786346e-01
2.716694172378656402e-01
2.706227662610583007e-01
2.699155377540325418e-01
2.694032273598013227e-01
2.689105058788260338e-01
2.679470735081171395e-01
2.676954953484205202e-01
