,loss,val_loss
0,0.2842687421251186,0.2739237597792767
1,0.2772183249648088,0.2735983582020354
2,0.27351569106817863,0.26977364589379665
3,0.27166941723786564,0.27013574272728075
4,0.2706227662610583,0.27166051604527913
5,0.26991553775403254,0.2678094086342932
6,0.2694032273598013,0.2682814273810941
7,0.26891050587882603,0.2681100296052973
8,0.26794707350811714,0.2671682791218817
9,0.2676954953484205,0.2664895310856699
